{gene_id}	{index}
7275	4690
5476	4691
4779	4692
483	4693
496	4694
199	4695
86614	4696
5724	4697
7297	4698
84100	4699
441509	4700
8001	4701
2742	4702
2741	4703
53919	4704
6567	4705
10170	4706
8608	4707
22925	4708
5136	4709
5153	4710
27254	4711
8531	4712
4904	4713
54716	4714
55117	4715
348932	4716
340024	4717
8600	4718
7764	4719
7249	4720
222962	4721
3177	4722
2030	4723
10019	4724
25970	4725
4647	4726
55591	4727
51024	4728
54471	4729
5314	4730
93035	4731
2906	4732
3988	4733
1870	4734
57669	4735
5079	4736
7849	4737
6160	4738
8874	4739
10654	4740
57554	4741
10178	4742
55714	4743
81579	4744
84647	4745
3663	4746
10038	4747
26960	4748
987	4749
219	4750
1264	4751
738	4752
23063	4753
9451	4754
140609	4755
91754	4756
25904	4757
23189	4758
55605	4759
90	4760
27232	4761
220988	4762
134526	4763
26027	4764
2779	4765
4358	4766
5827	4767
255027	4768
84861	4769
2260	4770
1947	4771
1948	4772
26266	4773
1445	4774
2444	4775
6892	4776
9567	4777
8295	4778
6721	4779
217	4780
8731	4781
8732	4782
25855	4783
990	4784
10558	4785
7511	4786
7512	4787
64285	4788
79651	4789
5184	4790
63929	4791
90522	4792
8453	4793
1028	4794
22877	4795
6945	4796
3489	4797
3487	4798
5223	4799
6222	4800
10126	4801
162494	4802
9028	4803
2895	4804
4891	4805
51569	4806
79876	4807
6189	4808
2869	4809
2870	4810
23542	4811
9479	4812
11124	4813
23197	4814
84957	4815
8777	4816
4914	4817
114335	4818
114336	4819
6505	4820
6512	4821
4287	4822
92552	4823
4147	4824
10910	4825
10628	4826
8357	4827
153657	4828
4253	4829
9416	4830
6710	4831
5916	4832
25917	4833
80745	4834
608	4835
8741	4836
8519	4837
3694	4838
11152	4839
55102	4840
143888	4841
79070	4842
146956	4843
8784	4844
8995	4845
2110	4846
246175	4847
83461	4848
10016	4849
10971	4850
54700	4851
23466	4852
26191	4853
4504	4854
1571	4855
342372	4856
9033	4857
10531	4858
5598	4859
5607	4860
221938	4861
23531	4862
10407	4863
653423	4864
7046	4865
9540	4866
51085	4867
337	4868
9049	4869
64969	4870
8233	4871
6876	4872
1994	4873
2318	4874
3045	4875
1729	4876
90324	4877
23376	4878
3693	4879
54165	4880
55208	4881
27086	4882
6184	4883
1810	4884
55274	4885
126393	4886
199699	4887
9350	4888
7348	4889
7380	4890
5959	4891
5995	4892
57010	4893
5539	4894
5540	4895
51200	4896
56925	4897
4828	4898
4829	4899
29121	4900
3820	4901
2829	4902
6846	4903
257313	4904
2837	4905
22846	4906
374969	4907
187	4908
8862	4909
55116	4910
131450	4911
4345	4912
3640	4913
116225	4914
2847	4915
11211	4916
29923	4917
11045	4918
7379	4919
10911	4920
10663	4921
58191	4922
10316	4923
129521	4924
54534	4925
10677	4926
7429	4927
24144	4928
94104	4929
6202	4930
6013	4931
6019	4932
10277	4933
9354	4934
6563	4935
8170	4936
25924	4937
135	4938
1813	4939
85369	4940
883	4941
11140	4942
55664	4943
51633	4944
55611	4945
284273	4946
10538	4947
10870	4948
51176	4949
6932	4950
6009	4951
9361	4952
57091	4953
54778	4954
11275	4955
51060	4956
8535	4957
4864	4958
4294	4959
84451	4960
27178	4961
56300	4962
6507	4963
56917	4964
10425	4965
3049	4966
7852	4967
51574	4968
55323	4969
9793	4970
10523	4971
23350	4972
1149	4973
63924	4974
10389	4975
440854	4976
825	4977
147968	4978
11131	4979
10753	4980
57472	4981
55315	4982
1831	4983
10557	4984
1277	4985
2823	4986
115362	4987
2633	4988
5091	4989
6662	4990
6663	4991
7454	4992
8976	4993
9678	4994
2354	4995
4319	4996
10825	4997
4759	4998
3791	4999
271	5000
270	5001
132	5002
7260	5003
2781	5004
3385	5005
7416	5006
7566	5007
3205	5008
134492	5009
26261	5010
7087	5011
7417	5012
7419	5013
57338	5014
84502	5015
5216	5016
5217	5017
387338	5018
63899	5019
345456	5020
253314	5021
22837	5022
23242	5023
160897	5024
57720	5025
140801	5026
100526693	5027
10004	5028
7036	5029
100037417	5030
100	5031
3491	5032
4856	5033
54812	5034
1890	5035
1827	5036
390598	5037
5213	5038
1340	5039
388753	5040
10728	5041
2623	5042
2625	5043
53940	5044
94033	5045
6152	5046
84816	5047
50808	5048
55603	5049
64778	5050
1527	5051
23023	5052
9723	5053
23186	5054
4907	5055
9908	5056
83937	5057
57175	5058
55604	5059
283820	5060
408050	5061
23420	5062
577	5063
23125	5064
23261	5065
115361	5066
5104	5067
2662	5068
651	5069
51540	5070
80755	5071
11015	5072
2595	5073
22954	5074
7356	5075
51447	5076
440145	5077
5903	5078
30812	5079
29902	5080
29114	5081
8407	5082
859	5083
5414	5084
11132	5085
2776	5086
9630	5087
54520	5088
64127	5089
164684	5090
23558	5091
6506	5092
10130	5093
7185	5094
726	5095
2252	5096
6442	5097
9978	5098
4809	5099
7803	5100
8073	5101
10445	5102
4588	5103
727897	5104
1824	5105
1825	5106
1823	5107
1440	5108
144097	5109
23515	5110
10220	5111
24145	5112
64344	5113
8470	5114
147699	5115
5495	5116
10554	5117
10555	5118
6810	5119
6814	5120
5669	5121
5672	5122
8809	5123
4618	5124
4656	5125
84433	5126
214	5127
923	5128
10017	5129
317	5130
2693	5131
2862	5132
374659	5133
51020	5134
132204	5135
6855	5136
8772	5137
3630	5138
723961	5139
7874	5140
283464	5141
727936	5142
11083	5143
23469	5144
63035	5145
767	5146
55258	5147
79896	5148
56953	5149
51251	5150
65080	5151
1475	5152
1476	5153
54577	5154
11097	5155
2733	5156
2135	5157
113130	5158
1442	5159
2688	5160
583	5161
22992	5162
160335	5163
84899	5164
25980	5165
55837	5166
2635	5167
391	5168
51559	5169
64943	5170
51496	5171
22978	5172
4064	5173
9450	5174
9582	5175
27350	5176
200315	5177
5987	5178
6737	5179
1843	5180
151636	5181
83666	5182
10419	5183
79084	5184
23233	5185
23065	5186
473	5187
93517	5188
9381	5189
1746	5190
1747	5191
7040	5192
7042	5193
9244	5194
25766	5195
1460	5196
79727	5197
5268	5198
5272	5199
10385	5200
11120	5201
1801	5202
1802	5203
26519	5204
26520	5205
124872	5206
2583	5207
10924	5208
27293	5209
55851	5210
83464	5211
166	5212
84661	5213
79228	5214
8900	5215
643246	5216
9140	5217
143241	5218
8993	5219
51056	5220
79716	5221
26156	5222
65008	5223
26984	5224
9117	5225
152137	5226
56957	5227
950	5228
23569	5229
51702	5230
63971	5231
6579	5232
1848	5233
59341	5234
7442	5235
131405	5236
10491	5237
64175	5238
570	5239
6520	5240
5788	5241
9203	5242
6426	5243
26589	5244
5152	5245
84457	5246
4661	5247
9705	5248
23040	5249
4756	5250
396	5251
27124	5252
129530	5253
254773	5254
4015	5255
4016	5256
23066	5257
55832	5258
3075	5259
3426	5260
5874	5261
84958	5262
8569	5263
79831	5264
91433	5265
55871	5266
644019	5267
124	5268
51234	5269
8851	5270
8941	5271
339896	5272
56889	5273
9375	5274
6432	5275
552900	5276
654483	5277
150472	5278
645832	5279
7448	5280
10960	5281
79748	5282
643394	5283
6690	5284
55629	5285
10371	5286
202052	5287
54788	5288
1803	5289
2191	5290
56945	5291
27286	5292
8406	5293
8838	5294
23462	5295
7043	5296
10539	5297
51218	5298
8554	5299
9063	5300
3189	5301
51121	5302
6154	5303
1486	5304
66005	5305
1116	5306
7067	5307
221823	5308
4901	5309
84992	5310
6456	5311
6457	5312
57820	5313
9852	5314
84285	5315
27433	5316
57685	5317
1589	5318
83896	5319
85293	5320
4790	5321
9076	5322
4837	5323
10733	5324
1263	5325
2877	5326
2879	5327
2017	5328
3059	5329
79004	5330
4056	5331
6165	5332
5108	5333
124944	5334
2186	5335
320	5336
284004	5337
472	5338
5292	5339
3046	5340
4026	5341
5523	5342
4659	5343
54776	5344
7284	5345
81631	5346
10481	5347
3239	5348
3084	5349
91603	5350
10647	5351
4250	5352
1657	5353
23312	5354
117583	5355
55653	5356
84062	5357
54934	5358
55784	5359
79772	5360
23322	5361
57096	5362
200014	5363
54862	5364
146862	5365
55898	5366
3433	5367
65979	5368
545	5369
1281	5370
9123	5371
9194	5372
23539	5373
80005	5374
8763	5375
64902	5376
113235	5377
5007	5378
8468	5379
3728	5380
389812	5381
5047	5382
286256	5383
23495	5384
819	5385
8913	5386
23303	5387
53836	5388
9934	5389
133015	5390
135138	5391
404281	5392
7528	5393
90853	5394
11055	5395
124626	5396
84747	5397
29842	5398
80139	5399
84858	5400
286676	5401
51599	5402
345611	5403
56269	5404
10692	5405
221391	5406
57540	5407
84976	5408
10755	5409
54810	5410
5520	5411
6785	5412
22828	5413
8521	5414
9247	5415
83648	5416
84734	5417
8214	5418
85359	5419
80851	5420
9467	5421
80034	5422
81566	5423
79703	5424
9986	5425
7916	5426
84726	5427
79072	5428
6781	5429
8614	5430
5918	5431
56624	5432
653308	5433
55536	5434
83879	5435
55335	5436
8508	5437
55231	5438
9055	5439
55204	5440
64083	5441
55165	5442
79155	5443
55254	5444
55013	5445
90550	5446
59342	5447
54629	5448
55793	5449
54602	5450
80762	5451
5148	5452
5149	5453
51390	5454
84830	5455
51015	5456
79763	5457
51001	5458
7978	5459
5064	5460
54873	5461
5020	5462
6556	5463
4814	5464
4815	5465
4477	5466
692094	5467
4285	5468
7064	5469
4135	5470
79929	5471
4082	5472
65108	5473
405753	5474
90527	5475
399474	5476
645369	5477
389792	5478
9592	5479
388611	5480
388323	5481
80772	5482
374986	5483
84895	5484
344	5485
346	5486
3281	5487
440498	5488
29969	5489
29965	5490
9516	5491
29058	5492
80194	5493
285605	5494
56986	5495
285172	5496
84668	5497
27351	5498
51029	5499
27346	5500
53345	5501
265	5502
266	5503
26240	5504
9130	5505
25934	5506
25854	5507
317662	5508
254295	5509
2520	5510
23585	5511
757	5512
375743	5513
23240	5514
23505	5515
23076	5516
8568	5517
22868	5518
222642	5519
706	5520
221960	5521
51622	5522
221303	5523
26355	5524
221044	5525
55829	5526
219736	5527
56977	5528
201595	5529
3703	5530
200916	5531
6146	5532
8637	5533
197135	5534
196463	5535
79887	5536
167555	5537
338094	5538
161753	5539
284451	5540
161003	5541
30968	5542
155185	5543
51321	5544
152100	5545
56942	5546
58496	5547
144233	5548
56257	5549
144110	5550
255043	5551
140836	5552
8815	5553
139322	5554
79135	5555
137392	5556
339145	5557
1337	5558
1339	5559
132299	5560
54940	5561
129563	5562
124220	5563
653808	5564
123228	5565
26054	5566
116151	5567
125228	5568
113452	5569
200634	5570
11248	5571
30010	5572
11247	5573
11076	5574
122664	5575
11007	5576
317762	5577
10956	5578
84572	5579
10922	5580
10874	5581
10827	5582
92689	5583
10744	5584
25983	5585
10269	5586
115209	5587
100526772	5588
375346	5589
100505385	5590
29970	5591
100131211	5592
23306	5593
100129583	5594
100631383	5595
100127206	5596
23251	5597
100113407	5598
124491	5599
23409	5600
162540	5601
84888	5602
55869	5603
3777	5604
51305	5605
8292	5606
51586	5607
27031	5608
6142	5609
283987	5610
54808	5611
23033	5612
9980	5613
6770	5614
9425	5615
8309	5616
79711	5617
127	5618
285203	5619
3998	5620
5429	5621
8549	5622
7026	5623
1942	5624
1969	5625
54531	5626
51575	5627
79954	5628
131890	5629
2868	5630
3236	5631
51107	5632
7428	5633
342184	5634
56776	5635
1285	5636
1286	5637
57095	5638
9352	5639
1938	5640
23162	5641
9043	5642
7084	5643
23617	5644
8220	5645
50937	5646
55216	5647
9110	5648
54675	5649
9926	5650
2760	5651
3007	5652
3008	5653
57180	5654
389856	5655
55070	5656
64326	5657
7827	5658
84623	5659
338599	5660
78986	5661
150290	5662
63904	5663
2258	5664
5435	5665
266812	5666
387837	5667
4973	5668
10131	5669
53829	5670
23064	5671
9931	5672
5300	5673
5303	5674
63950	5675
63951	5676
58524	5677
6610	5678
8439	5679
100526794	5680
93034	5681
10550	5682
11230	5683
8988	5684
6017	5685
6217	5686
6657	5687
8403	5688
2647	5689
6609	5690
55768	5691
120526	5692
23112	5693
57690	5694
112724	5695
51109	5696
55844	5697
29998	5698
9252	5699
3316	5700
84146	5701
10467	5702
64431	5703
51435	5704
9144	5705
170082	5706
26098	5707
3329	5708
87178	5709
8518	5710
4010	5711
3672	5712
1847	5713
4327	5714
64386	5715
118856	5716
10535	5717
84153	5718
2334	5719
117178	5720
57489	5721
57683	5722
10982	5723
3678	5724
3185	5725
3188	5726
54843	5727
54931	5728
9692	5729
100532726	5730
4718	5731
7376	5732
11044	5733
64282	5734
2098	5735
30837	5736
10279	5737
29952	5738
148418	5739
84456	5740
4490	5741
81610	5742
11072	5743
152015	5744
54763	5745
169714	5746
2671	5747
22909	5748
1004	5749
28513	5750
5134	5751
84306	5752
170572	5753
285242	5754
11331	5755
5245	5756
55602	5757
91368	5758
170691	5759
171019	5760
8061	5761
26099	5762
29844	5763
168507	5764
5310	5765
5423	5766
4191	5767
10226	5768
7991	5769
84061	5770
10313	5771
6253	5772
254428	5773
54946	5774
10725	5775
140766	5776
80344	5777
55308	5778
57409	5779
10687	5780
388015	5781
55660	5782
58517	5783
51207	5784
51409	5785
199713	5786
22861	5787
2168	5788
10477	5789
253558	5790
6901	5791
4598	5792
221395	5793
266977	5794
25789	5795
9528	5796
4705	5797
200316	5798
60489	5799
3687	5800
5045	5801
55690	5802
6529	5803
6540	5804
55702	5805
6419	5806
535	5807
9114	5808
137902	5809
7837	5810
5329	5811
162466	5812
401548	5813
8723	5814
60684	5815
160518	5816
23258	5817
5552	5818
3921	5819
100861540	5820
9513	5821
84639	5822
3748	5823
3749	5824
11166	5825
2475	5826
346562	5827
1829	5828
1830	5829
1828	5830
147409	5831
57524	5832
9819	5833
348235	5834
23246	5835
55759	5836
8412	5837
2885	5838
6654	5839
5877	5840
83593	5841
54625	5842
60492	5843
63933	5844
3050	5845
2232	5846
2272	5847
2201	5848
84467	5849
127002	5850
10229	5851
26037	5852
57568	5853
23094	5854
54888	5855
6752	5856
6755	5857
79861	5858
51807	5859
7132	5860
2200	5861
140564	5862
388324	5863
6227	5864
6905	5865
168090	5866
54432	5867
124751	5868
6709	5869
6711	5870
1850	5871
94103	5872
4035	5873
5956	5874
728458	5875
2652	5876
5260	5877
23205	5878
51703	5879
23305	5880
1586	5881
57606	5882
3906	5883
10390	5884
161725	5885
2669	5886
28954	5887
5588	5888
8491	5889
3655	5890
3685	5891
4012	5892
3425	5893
3423	5894
54760	5895
22976	5896
357	5897
57619	5898
11273	5899
124801	5900
54497	5901
80045	5902
89894	5903
55553	5904
6660	5905
8193	5906
54453	5907
9610	5908
388552	5909
401251	5910
10197	5911
54620	5912
255738	5913
3949	5914
51340	5915
117157	5916
8832	5917
11129	5918
6433	5919
4081	5920
58508	5921
84897	5922
55561	5923
3676	5924
3480	5925
6311	5926
6239	5927
4360	5928
9902	5929
9949	5930
23150	5931
90060	5932
26128	5933
81930	5934
1357	5935
56938	5936
1419	5937
1420	5938
103	5939
81030	5940
138715	5941
1071	5942
5360	5943
220002	5944
1534	5945
11068	5946
1513	5947
642	5948
1143	5949
284656	5950
5077	5951
4076	5952
65981	5953
66002	5954
8529	5955
4296	5956
6728	5957
3093	5958
50626	5959
140459	5960
3899	5961
27037	5962
79979	5963
221143	5964
29063	5965
1136	5966
79095	5967
28991	5968
64599	5969
9495	5970
9590	5971
84842	5972
9399	5973
60675	5974
124995	5975
4005	5976
84707	5977
7180	5978
497189	5979
92610	5980
148223	5981
79134	5982
84548	5983
6332	5984
5664	5985
5058	5986
23468	5987
23670	5988
55353	5989
164832	5990
91694	5991
23484	5992
54741	5993
134549	5994
79932	5995
9856	5996
1763	5997
134829	5998
157807	5999
153396	6000
54929	6001
23032	6002
25909	6003
10295	6004
3211	6005
89853	6006
4103	6007
3315	6008
2246	6009
1290	6010
5307	6011
5308	6012
912	6013
125206	6014
6527	6015
6526	6016
6524	6017
6523	6018
200010	6019
26610	6020
9625	6021
6904	6022
440068	6023
59082	6024
221656	6025
54884	6026
222663	6027
9662	6028
5125	6029
23107	6030
79810	6031
196383	6032
353116	6033
87	6034
88	6035
3995	6036
2783	6037
59345	6038
2782	6039
10681	6040
4621	6041
4626	6042
9618	6043
51043	6044
1052	6045
1053	6046
6330	6047
10311	6048
92714	6049
26164	6050
3091	6051
129685	6052
6882	6053
56623	6054
10657	6055
202559	6056
339221	6057
117246	6058
6840	6059
79718	6060
90665	6061
81562	6062
6166	6063
6173	6064
135112	6065
55074	6066
10903	6067
54893	6068
2620	6069
81550	6070
3730	6071
348995	6072
11081	6073
2331	6074
282616	6075
3717	6076
9409	6077
1069	6078
7508	6079
6628	6080
10641	6081
9681	6082
1010	6083
1016	6084
1005	6085
30833	6086
84618	6087
11074	6088
7726	6089
1120	6090
55105	6091
23560	6092
54606	6093
7050	6094
8928	6095
2810	6096
84334	6097
117154	6098
1602	6099
5884	6100
89884	6101
8092	6102
9670	6103
79363	6104
80199	6105
7265	6106
95	6107
55773	6108
54974	6109
55531	6110
51244	6111
9775	6112
4899	6113
57125	6114
401152	6115
801	6116
6759	6117
26155	6118
55791	6119
221302	6120
79801	6121
2009	6122
81875	6123
151194	6124
63920	6125
147872	6126
10456	6127
10219	6128
445328	6129
7984	6130
3052	6131
79142	6132
10013	6133
9373	6134
10656	6135
94121	6136
27347	6137
65125	6138
164668	6139
55662	6140
80351	6141
8438	6142
6707	6143
81846	6144
9764	6145
5317	6146
55062	6147
84552	6148
3200	6149
133619	6150
1793	6151
283431	6152
51778	6153
81	6154
130916	6155
9685	6156
9672	6157
84264	6158
25953	6159
199746	6160
11284	6161
142678	6162
57534	6163
4293	6164
3359	6165
1504	6166
440387	6167
374887	6168
51079	6169
6150	6170
7529	6171
740	6172
419	6173
420	6174
57532	6175
10018	6176
4170	6177
23270	6178
3732	6179
963	6180
25941	6181
26273	6182
5606	6183
5608	6184
1147	6185
9774	6186
9967	6187
5596	6188
5597	6189
8986	6190
10526	6191
10527	6192
9529	6193
9532	6194
643418	6195
643414	6196
340654	6197
142910	6198
11004	6199
23281	6200
2185	6201
5747	6202
3662	6203
51295	6204
1822	6205
92747	6206
5309	6207
8483	6208
8273	6209
345274	6210
121665	6211
81502	6212
11010	6213
256710	6214
2634	6215
65267	6216
54363	6217
54093	6218
84193	6219
80864	6220
113829	6221
1841	6222
4045	6223
54831	6224
7439	6225
266675	6226
144453	6227
11322	6228
147138	6229
1051	6230
123745	6231
255189	6232
6742	6233
595	6234
896	6235
91526	6236
9701	6237
6041	6238
4051	6239
2357	6240
51554	6241
523	6242
9177	6243
79447	6244
10298	6245
57144	6246
1605	6247
1821	6248
5082	6249
7068	6250
5008	6251
27068	6252
5464	6253
467	6254
200909	6255
113000	6256
285367	6257
113	6258
7053	6259
9333	6260
7047	6261
343641	6262
2162	6263
2038	6264
116179	6265
1050	6266
643866	6267
869	6268
64106	6269
8620	6270
57017	6271
57719	6272
51393	6273
55974	6274
388555	6275
79713	6276
374918	6277
147920	6278
147381	6279
134391	6280
117155	6281
777	6282
113091	6283
5746	6284
348938	6285
56923	6286
10232	6287
94025	6288
51284	6289
51311	6290
51637	6291
201475	6292
25821	6293
84705	6294
5037	6295
11009	6296
100287932	6297
10440	6298
2936	6299
9131	6300
80205	6301
6275	6302
6285	6303
3984	6304
54961	6305
51097	6306
1144	6307
49855	6308
1768	6309
25981	6310
2876	6311
10329	6312
2218	6313
79816	6314
26580	6315
85027	6316
100289462	6317
1673	6318
51626	6319
204962	6320
80736	6321
126969	6322
7993	6323
80124	6324
51258	6325
54475	6326
6793	6327
9748	6328
57396	6329
1003	6330
56998	6331
26525	6332
197342	6333
11283	6334
2821	6335
10578	6336
313	6337
55540	6338
84818	6339
1280	6340
1291	6341
6502	6342
116328	6343
140460	6344
79850	6345
64699	6346
84000	6347
151056	6348
81792	6349
81794	6350
170692	6351
170690	6352
11173	6353
401145	6354
84988	6355
9531	6356
64097	6357
84978	6358
257019	6359
10594	6360
79603	6361
91012	6362
29956	6363
253782	6364
204219	6365
9087	6366
56675	6367
83714	6368
286527	6369
93273	6370
11013	6371
6903	6372
85464	6373
3431	6374
93349	6375
11262	6376
25824	6377
23446	6378
28231	6379
6578	6380
11313	6381
134147	6382
56261	6383
2002	6384
335	6385
126119	6386
9929	6387
10553	6388
64805	6389
29089	6390
55215	6391
7178	6392
134353	6393
84967	6394
79731	6395
9698	6396
9933	6397
54440	6398
64092	6399
23328	6400
79400	6401
283748	6402
7128	6403
8525	6404
9162	6405
23424	6406
200734	6407
399473	6408
161742	6409
93649	6410
196472	6411
5862	6412
5533	6413
284161	6414
81544	6415
140691	6416
221393	6417
29104	6418
51504	6419
13	6420
344752	6421
127018	6422
10715	6423
2657	6424
339229	6425
117166	6426
124857	6427
79634	6428
90507	6429
5741	6430
5744	6431
6293	6432
4046	6433
55082	6434
285521	6435
5018	6436
23645	6437
84919	6438
140893	6439
132660	6440
9633	6441
1114	6442
7857	6443
11054	6444
79627	6445
10469	6446
84311	6447
7737	6448
116519	6449
1259	6450
51460	6451
25998	6452
8683	6453
162394	6454
91607	6455
146857	6456
5341	6457
8436	6458
27436	6459
3009	6460
3024	6461
3006	6462
3005	6463
8605	6464
10462	6465
51362	6466
10221	6467
83931	6468
51666	6469
6016	6470
356	6471
1767	6472
1770	6473
10160	6474
4085	6475
23020	6476
4355	6477
23315	6478
9377	6479
23759	6480
51507	6481
7381	6482
50618	6483
6453	6484
116444	6485
5578	6486
27185	6487
51135	6488
51438	6489
7328	6490
6672	6491
5457	6492
5458	6493
51170	6494
347240	6495
79598	6496
2687	6497
2678	6498
4121	6499
57134	6500
25822	6501
9695	6502
57542	6503
3681	6504
51727	6505
6907	6506
10112	6507
80256	6508
57154	6509
64750	6510
2165	6511
27330	6512
4811	6513
3216	6514
3217	6515
10250	6516
83989	6517
80309	6518
8852	6519
10636	6520
6002	6521
80896	6522
2121	6523
132884	6524
1606	6525
1607	6526
4544	6527
8601	6528
389421	6529
387522	6530
7335	6531
387521	6532
57692	6533
6640	6534
4685	6535
6092	6536
5526	6537
149986	6538
26065	6539
3839	6540
3840	6541
2052	6542
874	6543
57687	6544
10493	6545
4709	6546
4725	6547
260425	6548
6753	6549
100287362	6550
29122	6551
79096	6552
84276	6553
23365	6554
9138	6555
196385	6556
1366	6557
4070	6558
112399	6559
10083	6560
124590	6561
54839	6562
1998	6563
2000	6564
1997	6565
6230	6566
1794	6567
6207	6568
3249	6569
283349	6570
132851	6571
25876	6572
10907	6573
54957	6574
22903	6575
55643	6576
26127	6577
80342	6578
80011	6579
1774	6580
1775	6581
1773	6582
2011	6583
23228	6584
5334	6585
2005	6586
1610	6587
256356	6588
64759	6589
1046	6590
122706	6591
54922	6592
55698	6593
3933	6594
55014	6595
50859	6596
9806	6597
2572	6598
3750	6599
10082	6600
2239	6601
11259	6602
27145	6603
79609	6604
80700	6605
2867	6606
29108	6607
9447	6608
8706	6609
4301	6610
139422	6611
4115	6612
171586	6613
84696	6614
8771	6615
9966	6616
5359	6617
57047	6618
389158	6619
91544	6620
4353	6621
8288	6622
4025	6623
207	6624
23035	6625
4712	6626
4717	6627
11113	6628
9928	6629
6786	6630
84766	6631
79885	6632
80824	6633
137682	6634
22908	6635
9446	6636
9159	6637
2874	6638
29123	6639
1386	6640
9266	6641
64332	6642
51014	6643
2192	6644
55266	6645
7337	6646
140838	6647
5191	6648
5194	6649
5828	6650
23500	6651
91010	6652
317703	6653
57191	6654
317701	6655
1849	6656
4714	6657
4716	6658
59348	6659
10399	6660
23185	6661
3336	6662
83442	6663
83699	6664
3082	6665
5340	6666
23371	6667
56997	6668
90956	6669
23463	6670
4700	6671
27072	6672
1406	6673
5013	6674
5568	6675
8856	6676
23264	6677
9508	6678
51764	6679
55970	6680
2788	6681
2787	6682
2786	6683
2785	6684
6329	6685
64091	6686
64208	6687
11149	6688
9026	6689
7775	6690
10204	6691
27161	6692
4702	6693
2745	6694
401207	6695
280658	6696
6757	6697
126328	6698
94235	6699
51642	6700
55173	6701
53342	6702
27190	6703
100526842	6704
6139	6705
100287284	6706
54682	6707
581	6708
6616	6709
4850	6710
5654	6711
94031	6712
2289	6713
56342	6714
692312	6715
28988	6716
6452	6717
4883	6718
2793	6719
3248	6720
91584	6721
90678	6722
150209	6723
8543	6724
91947	6725
91452	6726
23314	6727
6304	6728
57634	6729
9885	6730
55210	6731
83858	6732
6538	6733
85569	6734
3600	6735
59067	6736
22894	6737
28987	6738
340204	6739
22917	6740
57829	6741
29760	6742
10961	6743
26112	6744
57552	6745
56890	6746
84447	6747
8526	6748
26270	6749
93611	6750
26232	6751
100289678	6752
57541	6753
23130	6754
3398	6755
6929	6756
5829	6757
7041	6758
5725	6759
6626	6760
23054	6761
10533	6762
10287	6763
10135	6764
329	6765
55850	6766
140685	6767
653121	6768
6123	6769
11221	6770
3566	6771
57713	6772
389541	6773
6323	6774
572	6775
8445	6776
8798	6777
27295	6778
9124	6779
11155	6780
123920	6781
10653	6782
10214	6783
4097	6784
29093	6785
369	6786
673	6787
57596	6788
83439	6789
6664	6790
6666	6791
6659	6792
54345	6793
122786	6794
387680	6795
10758	6796
59	6797
72	6798
100137049	6799
22984	6800
10767	6801
7975	6802
6758	6803
56992	6804
3651	6805
197021	6806
9365	6807
152831	6808
56267	6809
83743	6810
9921	6811
9173	6812
11123	6813
1945	6814
1946	6815
1944	6816
1943	6817
3707	6818
80271	6819
3706	6820
9659	6821
7352	6822
9016	6823
51561	6824
10915	6825
256536	6826
5860	6827
57561	6828
55277	6829
9356	6830
140862	6831
145501	6832
115557	6833
161253	6834
80267	6835
10299	6836
6658	6837
150379	6838
64806	6839
3557	6840
429	6841
5336	6842
157506	6843
64788	6844
729201	6845
84569	6846
389852	6847
131375	6848
124912	6849
119180	6850
9404	6851
100288695	6852
3696	6853
23589	6854
1832	6855
53340	6856
643	6857
306	6858
64423	6859
54785	6860
3838	6861
2752	6862
89876	6863
81858	6864
8971	6865
64852	6866
2804	6867
8615	6868
114789	6869
29957	6870
6910	6871
23210	6872
11266	6873
28227	6874
10262	6875
23276	6876
219293	6877
79977	6878
397	6879
398	6880
26100	6881
284697	6882
375519	6883
57165	6884
219770	6885
125111	6886
10804	6887
3716	6888
1608	6889
2207	6890
1984	6891
5781	6892
722	6893
725	6894
54438	6895
81577	6896
93659	6897
94115	6898
1082	6899
64843	6900
54857	6901
79153	6902
115992	6903
55905	6904
8786	6905
9628	6906
6000	6907
28232	6908
84694	6909
3396	6910
10642	6911
10644	6912
107	6913
8625	6914
2706	6915
54799	6916
3094	6917
84681	6918
147011	6919
135114	6920
51650	6921
10643	6922
55246	6923
9147	6924
2627	6925
522	6926
284439	6927
8034	6928
79863	6929
79966	6930
80714	6931
202134	6932
285596	6933
54464	6934
3096	6935
3718	6936
3113	6937
9709	6938
727837	6939
51631	6940
55692	6941
92335	6942
56606	6943
66035	6944
155184	6945
25793	6946
9491	6947
915	6948
23548	6949
1443	6950
157855	6951
57582	6952
11200	6953
2531	6954
54457	6955
6872	6956
4543	6957
10519	6958
3674	6959
7350	6960
7351	6961
23109	6962
1444	6963
2689	6964
23219	6965
6832	6966
5663	6967
92737	6968
55997	6969
653275	6970
4851	6971
50804	6972
66037	6973
129642	6974
154141	6975
9235	6976
26504	6977
54805	6978
5144	6979
10914	6980
55502	6981
7291	6982
10351	6983
81567	6984
3643	6985
6480	6986
7021	6987
83741	6988
4669	6989
6448	6990
9801	6991
54346	6992
79157	6993
10734	6994
10153	6995
79050	6996
57510	6997
11260	6998
6809	6999
2931	7000
163351	7001
388646	7002
142679	7003
29960	7004
57801	7005
8553	7006
54626	7007
2151	7008
917	7009
23390	7010
23357	7011
4619	7012
4622	7013
2070	7014
26258	7015
8645	7016
89822	7017
79444	7018
287	7019
4751	7020
144455	7021
3150	7022
3151	7023
57644	7024
9777	7025
83897	7026
8115	7027
9623	7028
80228	7029
93129	7030
79649	7031
9053	7032
